{'股票名称': 'R007', '股票代码': '201001', '价格': '2.48', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': 'R091', '股票代码': '201004', '价格': '4.45', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': 'R182', '股票代码': '201005', '价格': '3.80', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': 'R014', '股票代码': '201002', '价格': '3.00', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': 'RC003', '股票代码': '202003', '价格': '1.80', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': 'R002', '股票代码': '201009', '价格': '1.67', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': 'R004', '股票代码': '201010', '价格': '4.18', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': 'RC007', '股票代码': '202007', '价格': '2.20', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': 'R003', '股票代码': '201000', '价格': '2.00', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': 'R028', '股票代码': '201003', '价格': '2.30', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': '0504R007', '股票代码': '203016', '价格': '100.00', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': 'RC001', '股票代码': '202001', '价格': '1.98', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': '0504R028', '股票代码': '203017', '价格': '100.00', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': '0504R091', '股票代码': '203018', '价格': '100.00', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': '0512R028', '股票代码': '203041', '价格': '100.00', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': '0512R091', '股票代码': '203042', '价格': '100.00', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': '0603R007', '股票代码': '203052', '价格': '100.00', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': '0603R028', '股票代码': '203053', '价格': '100.00', '升跌': '--', '涨跌幅': '0.00%'}
{'股票名称': 'GC002', '股票代码': '204002', '价格': '2.71', '升跌': '+0.09', '涨跌幅': '+3.43%'}
{'股票名称': 'GC001', '股票代码': '204001', '价格': '2.79', '升跌': '+0.14', '涨跌幅': '+5.49%'}
{'股票名称': 'GC004', '股票代码': '204004', '价格': '2.74', '升跌': '+0.07', '涨跌幅': '+2.62%'}
{'股票名称': 'GC007', '股票代码': '204007', '价格': '2.91', '升跌': '+0.20', '涨跌幅': '+7.38%'}
{'股票名称': 'GC091', '股票代码': '204091', '价格': '3.20', '升跌': '+0.01', '涨跌幅': '+0.47%'}
{'股票名称': 'GC014', '股票代码': '204014', '价格': '2.87', '升跌': '+0.08', '涨跌幅': '+3.05%'}
{'股票名称': 'GC182', '股票代码': '204182', '价格': '2.69', '升跌': '-0.32', '涨跌幅': '-10.63%'}
{'股票名称': '基金金泰', '股票代码': '500001', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': '基金安信', '股票代码': '500003', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': '基金泰和', '股票代码': '500002', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': '基金汉盛', '股票代码': '500005', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': '基金裕阳', '股票代码': '500006', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': '基金兴华', '股票代码': '500008', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': 'GC028', '股票代码': '204028', '价格': '2.85', '升跌': '+0.07', '涨跌幅': '+2.70%'}
{'股票名称': '基金金元', '股票代码': '500010', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': '基金安瑞', '股票代码': '500013', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': '基金景阳', '股票代码': '500007', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': '基金汉兴', '股票代码': '500015', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': '基金裕元', '股票代码': '500016', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': '基金金鑫', '股票代码': '500011', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': '基金金鼎', '股票代码': '500021', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': '基金科讯', '股票代码': '500029', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': '基金兴业', '股票代码': '500028', '价格': '', '升跌': '--', '涨跌幅': '%'}
{'股票名称': '基金通乾', '股票代码': '500038', '价格': '0.94', '升跌': '--', '涨跌幅': '0.00%', '最高': '--', '最低': '--', '今开': '--', '昨收': '0.94', '成交额': '--', '成交量': '--', '净值': '0.9515', '折价率': '-1.42'}
{'股票名称': '宝色股份', '股票代码': '300402', '价格': '8.17', '升跌': '-0.61', '涨跌幅': '-6.95%', '今开': '8.85', '成交量': '2.08万手', '最高': '8.89', '涨停': '9.66', '内盘': '1.29万手', '成交额': '1756.02万', '委比': '-74.91%', '流通市值': '7.05亿', '市盈率MRQ': '400.27', '每股收益': '0.02', '总股本': '2.02亿', '昨收': '8.78', '换手率': '2.41%', '最低': '8.10', '跌停': '7.90', '外盘': '7936手', '振幅': '9.00%', '量比': '0.32', '总市值': '16.50亿', '市净率': '2.72', '每股净资产': '3.00', '流通股本': '8630.00万'}
{'股票名称': '京天利', '股票代码': '300399', '价格': '9.14', '升跌': '-0.86', '涨跌幅': '-8.60%', '今开': '10.10', '成交量': '3.34万手', '最高': '10.10', '涨停': '11.00', '内盘': '1.97万手', '成交额': '3146.04万', '委比': '65.00%', '流通市值': '12.25亿', '市盈率MRQ': '--', '每股收益': '-0.02', '总股本': '1.98亿', '昨收': '10.00', '换手率': '2.49%', '最低': '9.06', '跌停': '9.00', '外盘': '1.38万手', '振幅': '10.40%', '量比': '1.57', '总市值': '18.06亿', '市净率': '4.49', '每股净资产': '2.04', '流通股本': '1.34亿'}
{'股票名称': '科隆股份', '股票代码': '300405', '价格': '7.70', '升跌': '-0.57', '涨跌幅': '-6.89%', '今开': '8.26', '成交量': '1.78万手', '最高': '8.36', '涨停': '9.10', '内盘': '1.12万手', '成交额': '1418.65万', '委比': '-87.68%', '流通市值': '10.21亿', '市盈率MRQ': '83.83', '每股收益': '0.07', '总股本': '1.52亿', '昨收': '8.27', '换手率': '1.35%', '最低': '7.70', '跌停': '7.44', '外盘': '6613手', '振幅': '7.98%', '量比': '1.25', '总市值': '11.70亿', '市净率': '1.23', '每股净资产': '6.27', '流通股本': '1.33亿'}
{'股票名称': '博济医药', '股票代码': '300404', '价格': '12.41', '升跌': '-1.09', '涨跌幅': '-8.07%', '今开': '13.50', '成交量': '2.50万手', '最高': '13.50', '涨停': '14.85', '内盘': '1.59万手', '成交额': '3198.52万', '委比': '-64.85%', '流通市值': '10.53亿', '市盈率MRQ': '203.46', '每股收益': '0.05', '总股本': '1.34亿', '昨收': '13.50', '换手率': '2.94%', '最低': '12.38', '跌停': '12.15', '外盘': '9103手', '振幅': '8.30%', '量比': '1.73', '总市值': '16.62亿', '市净率': '4.05', '每股净资产': '3.06', '流通股本': '8484.69万'}
{'股票名称': '九强生物', '股票代码': '300406', '价格': '10.69', '升跌': '-0.49', '涨跌幅': '-4.38%', '今开': '11.19', '成交量': '3.20万手', '最高': '11.23', '涨停': '12.30', '内盘': '1.68万手', '成交额': '3418.68万', '委比': '-57.22%', '流通市值': '35.24亿', '市盈率MRQ': '20.65', '每股收益': '0.39', '总股本': '5.02亿', '昨收': '11.18', '换手率': '0.97%', '最低': '10.41', '跌停': '10.06', '外盘': '1.61万手', '振幅': '7.33%', '量比': '1.11', '总市值': '53.64亿', '市净率': '3.36', '每股净资产': '3.18', '流通股本': '3.30亿'}
{'股票名称': '天孚通信', '股票代码': '300394', '价格': '24.70', '升跌': '+0.06', '涨跌幅': '+0.24%', '今开': '24.85', '成交量': '3.21万手', '最高': '25.09', '涨停': '27.10', '内盘': '1.74万手', '成交额': '7886.90万', '委比': '83.81%', '流通市值': '40.42亿', '市盈率MRQ': '40.43', '每股收益': '0.46', '总股本': '1.99亿', '昨收': '24.64', '换手率': '1.96%', '最低': '24.12', '跌停': '22.18', '外盘': '1.57万手', '振幅': '3.94%', '量比': '1.43', '总市值': '49.14亿', '市净率': '4.77', '每股净资产': '5.17', '流通股本': '1.64亿'}
{'股票名称': '凯发电气', '股票代码': '300407', '价格': '6.48', '升跌': '-0.34', '涨跌幅': '-4.99%', '今开': '6.87', '成交量': '2.45万手', '最高': '6.90', '涨停': '7.50', '内盘': '1.68万手', '成交额': '1629.33万', '委比': '37.40%', '流通市值': '10.75亿', '市盈率MRQ': '260.05', '每股收益': '0.02', '总股本': '2.76亿', '昨收': '6.82', '换手率': '1.48%', '最低': '6.46', '跌停': '6.14', '外盘': '7678手', '振幅': '6.45%', '量比': '1.52', '总市值': '17.91亿', '市净率': '1.83', '每股净资产': '3.55', '流通股本': '1.66亿'}
{'股票名称': '三环集团', '股票代码': '300408', '价格': '17.89', '升跌': '-0.38', '涨跌幅': '-2.08%', '今开': '18.27', '成交量': '7.78万手', '最高': '18.33', '涨停': '20.10', '内盘': '4.60万手', '成交额': '1.40亿', '委比': '56.67%', '流通市值': '293.53亿', '市盈率MRQ': '25.07', '每股收益': '0.54', '总股本': '17.41亿', '昨收': '18.27', '换手率': '0.47%', '最低': '17.88', '跌停': '16.44', '外盘': '3.18万手', '振幅': '2.46%', '量比': '0.55', '总市值': '311.48亿', '市净率': '4.73', '每股净资产': '3.78', '流通股本': '16.41亿'}
{'股票名称': '道氏技术', '股票代码': '300409', '价格': '13.66', '升跌': '-1.15', '涨跌幅': '-7.77%', '今开': '14.74', '成交量': '13.05万手', '最高': '14.93', '涨停': '16.29', '内盘': '8.30万手', '成交额': '1.84亿', '委比': '-34.63%', '流通市值': '33.14亿', '市盈率MRQ': '18.67', '每股收益': '0.55', '总股本': '3.87亿', '昨收': '14.81', '换手率': '5.38%', '最低': '13.50', '跌停': '13.33', '外盘': '5.01万手', '振幅': '9.66%', '量比': '5.77', '总市值': '52.86亿', '市净率': '3.50', '每股净资产': '3.90', '流通股本': '2.43亿'}
{'股票名称': '天和防务', '股票代码': '300397', '价格': '9.99', '升跌': '-0.75', '涨跌幅': '-6.98%', '今开': '10.70', '成交量': '3.30万手', '最高': '10.83', '涨停': '11.81', '内盘': '2.23万手', '成交额': '3380.40万', '委比': '-36.64%', '流通市值': '34.21亿', '市盈率MRQ': '16.77', '每股收益': '0.45', '总股本': '3.42亿', '昨收': '10.74', '换手率': '0.96%', '最低': '9.95', '跌停': '9.67', '外盘': '1.23万手', '振幅': '8.19%', '量比': '1.38', '总市值': '34.21亿', '市净率': '1.27', '每股净资产': '7.88', '流通股本': '3.42亿'}
{'股票名称': '正业科技', '股票代码': '300410', '价格': '28.66', '升跌': '+2.61', '涨跌幅': '+10.02%', '今开': '28.66', '成交量': '1.10万手', '最高': '28.66', '涨停': '28.66', '内盘': '1.18万手', '成交额': '3139.81万', '委比': '100.00%', '流通市值': '52.81亿', '市盈率MRQ': '25.66', '每股收益': '0.84', '总股本': '1.96亿', '昨收': '26.05', '换手率': '0.59%', '最低': '28.66', '跌停': '23.44', '外盘': '--', '振幅': '--', '量比': '0.25', '总市值': '56.18亿', '市净率': '2.61', '每股净资产': '10.99', '流通股本': '1.84亿'}
{'股票名称': '金盾股份', '股票代码': '300411', '价格': '9.85', '升跌': '-0.31', '涨跌幅': '-3.05%', '今开': '10.10', '成交量': '27.92万手', '最高': '10.10', '涨停': '11.18', '内盘': '18.86万手', '成交额': '2.73亿', '委比': '-64.46%', '流通市值': '14.30亿', '市盈率MRQ': '54.98', '每股收益': '0.13', '总股本': '4.74亿', '昨收': '10.16', '换手率': '19.23%', '最低': '9.55', '跌停': '9.14', '外盘': '11.54万手', '振幅': '5.41%', '量比': '12.67', '总市值': '46.73亿', '市净率': '1.35', '每股净资产': '7.28', '流通股本': '1.45亿'}
{'股票名称': '地尔汉宇', '股票代码': '300403', '价格': '5.16', '升跌': '-0.15', '涨跌幅': '-2.82%', '今开': '5.30', '成交量': '2.81万手', '最高': '5.37', '涨停': '5.84', '内盘': '1.58万手', '成交额': '1464.23万', '委比': '-65.07%', '流通市值': '19.66亿', '市盈率MRQ': '18.45', '每股收益': '0.21', '总股本': '6.03亿', '昨收': '5.31', '换手率': '0.74%', '最低': '5.11', '跌停': '4.78', '外盘': '1.29万手', '振幅': '4.90%', '量比': '1.37', '总市值': '31.11亿', '市净率': '2.40', '每股净资产': '2.15', '流通股本': '3.81亿'}
{'股票名称': '中光防雷', '股票代码': '300414', '价格': '15.00', '升跌': '-0.89', '涨跌幅': '-5.60%', '今开': '15.72', '成交量': '7996手', '最高': '16.00', '涨停': '17.48', '内盘': '4819手', '成交额': '1227.13万', '委比': '-56.40%', '流通市值': '23.63亿', '市盈率MRQ': '58.73', '每股收益': '0.19', '总股本': '1.71亿', '昨收': '15.89', '换手率': '0.51%', '最低': '14.98', '跌停': '14.30', '外盘': '3177手', '振幅': '6.42%', '量比': '0.62', '总市值': '25.64亿', '市净率': '3.11', '每股净资产': '4.82', '流通股本': '1.58亿'}
{'股票名称': '花园生物', '股票代码': '300401', '价格': '13.31', '升跌': '-0.78', '涨跌幅': '-5.54%', '今开': '13.90', '成交量': '17.68万手', '最高': '14.10', '涨停': '15.50', '内盘': '11.98万手', '成交额': '2.40亿', '委比': '-16.64%', '流通市值': '57.23亿', '市盈率MRQ': '21.29', '每股收益': '0.47', '总股本': '4.79亿', '昨收': '14.09', '换手率': '4.11%', '最低': '13.17', '跌停': '12.68', '外盘': '6.85万手', '振幅': '6.60%', '量比': '5.08', '总市值': '63.79亿', '市净率': '4.31', '每股净资产': '3.09', '流通股本': '4.30亿'}
{'股票名称': '芒果超媒', '股票代码': '300413', '价格': '36.90', '升跌': '+1.15', '涨跌幅': '+3.22%', '今开': '35.51', '成交量': '3.32万手', '最高': '36.98', '涨停': '39.33', '内盘': '1.44万手', '成交额': '1.20亿', '委比': '39.95%', '流通市值': '75.90亿', '市盈率MRQ': '33.71', '每股收益': '0.82', '总股本': '9.90亿', '昨收': '35.75', '换手率': '1.61%', '最低': '35.51', '跌停': '32.18', '外盘': '1.91万手', '振幅': '4.11%', '量比': '0.25', '总市值': '365.32亿', '市净率': '6.54', '每股净资产': '5.64', '流通股本': '2.06亿'}
{'股票名称': '南华仪器', '股票代码': '300417', '价格': '15.94', '升跌': '-1.05', '涨跌幅': '-6.18%', '今开': '17.07', '成交量': '1.57万手', '最高': '17.07', '涨停': '18.69', '内盘': '1.02万手', '成交额': '2557.48万', '委比': '-47.49%', '流通市值': '4.57亿', '市盈率MRQ': '52.66', '每股收益': '0.23', '总股本': '8160.00万', '昨收': '16.99', '换手率': '5.47%', '最低': '15.86', '跌停': '15.29', '外盘': '5535手', '振幅': '7.12%', '量比': '1.52', '总市值': '13.01亿', '市净率': '3.31', '每股净资产': '4.82', '流通股本': '2866.32万'}
{'股票名称': '昆仑万维', '股票代码': '300418', '价格': '13.61', '升跌': '-0.76', '涨跌幅': '-5.29%', '今开': '14.40', '成交量': '16.69万手', '最高': '14.46', '涨停': '15.81', '内盘': '11.42万手', '成交额': '2.32亿', '委比': '30.07%', '流通市值': '84.57亿', '市盈率MRQ': '15.89', '每股收益': '0.64', '总股本': '11.52亿', '昨收': '14.37', '换手率': '2.69%', '最低': '13.55', '跌停': '12.93', '外盘': '6.03万手', '振幅': '6.33%', '量比': '1.96', '总市值': '156.78亿', '市净率': '2.67', '每股净资产': '5.10', '流通股本': '6.21亿'}
{'股票名称': '力星股份', '股票代码': '300421', '价格': '13.65', '升跌': '-0.65', '涨跌幅': '-4.55%', '今开': '14.31', '成交量': '1.39万手', '最高': '14.48', '涨停': '15.73', '内盘': '9187手', '成交额': '1939.55万', '委比': '-66.17%', '流通市值': '16.58亿', '市盈率MRQ': '25.20', '每股收益': '0.41', '总股本': '1.34亿', '昨收': '14.30', '换手率': '1.15%', '最低': '13.54', '跌停': '12.87', '外盘': '5129手', '振幅': '6.57%', '量比': '0.50', '总市值': '18.23亿', '市净率': '1.53', '每股净资产': '8.92', '流通股本': '1.21亿'}
{'股票名称': '迦南科技', '股票代码': '300412', '价格': '7.08', '升跌': '-0.70', '涨跌幅': '-9.00%', '今开': '7.75', '成交量': '4.55万手', '最高': '7.75', '涨停': '8.56', '内盘': '3.14万手', '成交额': '3321.96万', '委比': '17.69%', '流通市值': '15.63亿', '市盈率MRQ': '52.16', '每股收益': '0.10', '总股本': '2.60亿', '昨收': '7.78', '换手率': '2.06%', '最低': '7.05', '跌停': '7.00', '外盘': '1.41万手', '振幅': '9.00%', '量比': '3.64', '总市值': '18.41亿', '市净率': '2.38', '每股净资产': '2.97', '流通股本': '2.21亿'}
{'股票名称': '苏试试验', '股票代码': '300416', '价格': '18.64', '升跌': '-1.05', '涨跌幅': '-5.33%', '今开': '19.99', '成交量': '5427手', '最高': '19.99', '涨停': '21.66', '内盘': '3729手', '成交额': '1037.46万', '委比': '-51.52%', '流通市值': '14.28亿', '市盈率MRQ': '41.41', '每股收益': '0.34', '总股本': '1.36亿', '昨收': '19.69', '换手率': '0.71%', '最低': '18.60', '跌停': '17.72', '外盘': '1697手', '振幅': '7.06%', '量比': '0.46', '总市值': '25.27亿', '市净率': '3.27', '每股净资产': '5.70', '流通股本': '7659.50万'}
{'股票名称': '伊之密', '股票代码': '300415', '价格': '6.26', '升跌': '-0.43', '涨跌幅': '-6.43%', '今开': '6.72', '成交量': '4.48万手', '最高': '6.74', '涨停': '7.36', '内盘': '3.04万手', '成交额': '2870.91万', '委比': '53.71%', '流通市值': '18.38亿', '市盈率MRQ': '12.72', '每股收益': '0.37', '总股本': '4.32亿', '昨收': '6.69', '换手率': '1.53%', '最低': '6.21', '跌停': '6.02', '外盘': '1.44万手', '振幅': '7.92%', '量比': '1.06', '总市值': '27.04亿', '市净率': '2.43', '每股净资产': '2.58', '流通股本': '2.94亿'}
{'股票名称': '鲁亿通', '股票代码': '300423', '价格': '22.01', '升跌': '-0.14', '涨跌幅': '-0.63%', '今开': '22.20', '成交量': '3.69万手', '最高': '22.40', '涨停': '24.36', '内盘': '1.89万手', '成交额': '8163.74万', '委比': '27.80%', '流通市值': '24.06亿', '市盈率MRQ': '14.37', '每股收益': '1.15', '总股本': '2.91亿', '昨收': '22.15', '换手率': '3.38%', '最低': '21.76', '跌停': '19.93', '外盘': '1.80万手', '振幅': '2.89%', '量比': '0.54', '总市值': '64.14亿', '市净率': '2.32', '每股净资产': '9.50', '流通股本': '1.09亿'}
{'股票名称': '五洋停车', '股票代码': '300420', '价格': '4.35', '升跌': '-0.20', '涨跌幅': '-4.40%', '今开': '4.56', '成交量': '4.81万手', '最高': '4.57', '涨停': '5.01', '内盘': '2.96万手', '成交额': '2120.16万', '委比': '2.90%', '流通市值': '15.48亿', '市盈率MRQ': '26.18', '每股收益': '0.12', '总股本': '7.16亿', '昨收': '4.55', '换手率': '1.35%', '最低': '4.33', '跌停': '4.10', '外盘': '1.85万手', '振幅': '5.27%', '量比': '1.89', '总市值': '31.13亿', '市净率': '2.07', '每股净资产': '2.10', '流通股本': '3.56亿'}
{'股票名称': '浩丰科技', '股票代码': '300419', '价格': '5.65', '升跌': '-0.35', '涨跌幅': '-5.83%', '今开': '6.00', '成交量': '6.62万手', '最高': '6.03', '涨停': '6.60', '内盘': '4.36万手', '成交额': '3783.88万', '委比': '5.24%', '流通市值': '13.41亿', '市盈率MRQ': '96.46', '每股收益': '0.04', '总股本': '3.68亿', '昨收': '6.00', '换手率': '2.79%', '最低': '5.50', '跌停': '5.40', '外盘': '2.26万手', '振幅': '8.83%', '量比': '1.93', '总市值': '20.78亿', '市净率': '1.38', '每股净资产': '4.08', '流通股本': '2.37亿'}
{'股票名称': '航新科技', '股票代码': '300424', '价格': '16.82', '升跌': '-0.88', '涨跌幅': '-4.97%', '今开': '17.80', '成交量': '1.45万手', '最高': '17.80', '涨停': '19.47', '内盘': '9341手', '成交额': '2477.43万', '委比': '-60.12%', '流通市值': '26.53亿', '市盈率MRQ': '68.89', '每股收益': '0.18', '总股本': '2.40亿', '昨收': '17.70', '换手率': '0.92%', '最低': '16.82', '跌停': '15.93', '外盘': '5431手', '振幅': '5.54%', '量比': '1.42', '总市值': '40.36亿', '市净率': '4.27', '每股净资产': '3.94', '流通股本': '1.58亿'}
{'股票名称': '环能科技', '股票代码': '300425', '价格': '4.57', '升跌': '-0.22', '涨跌幅': '-4.59%', '今开': '4.79', '成交量': '7.91万手', '最高': '4.82', '涨停': '5.27', '内盘': '5.35万手', '成交额': '3673.82万', '委比': '-15.68%', '流通市值': '26.67亿', '市盈率MRQ': '26.65', '每股收益': '0.13', '总股本': '6.77亿', '昨收': '4.79', '换手率': '1.35%', '最低': '4.45', '跌停': '4.31', '外盘': '2.65万手', '振幅': '7.72%', '量比': '2.77', '总市值': '30.94亿', '市净率': '2.05', '每股净资产': '2.22', '流通股本': '5.84亿'}
{'股票名称': '四通新材', '股票代码': '300428', '价格': '10.80', '升跌': '+0.25', '涨跌幅': '+2.37%', '今开': '10.51', '成交量': '5.22万手', '最高': '10.97', '涨停': '11.61', '内盘': '2.59万手', '成交额': '5592.91万', '委比': '-7.02%', '流通市值': '14.91亿', '市盈率MRQ': '40.59', '每股收益': '0.20', '总股本': '2.91亿', '昨收': '10.55', '换手率': '3.78%', '最低': '10.31', '跌停': '9.50', '外盘': '2.72万手', '振幅': '6.26%', '量比': '0.28', '总市值': '31.42亿', '市净率': '4.55', '每股净资产': '2.38', '流通股本': '1.38亿'}
{'股票名称': '强力新材', '股票代码': '300429', '价格': '26.36', '升跌': '-0.40', '涨跌幅': '-1.49%', '今开': '26.57', '成交量': '7253手', '最高': '26.76', '涨停': '29.44', '内盘': '4409手', '成交额': '1911.95万', '委比': '17.11%', '流通市值': '37.05亿', '市盈率MRQ': '47.67', '每股收益': '0.41', '总股本': '2.71亿', '昨收': '26.76', '换手率': '0.52%', '最低': '26.20', '跌停': '24.08', '外盘': '2844手', '振幅': '2.09%', '量比': '0.21', '总市值': '71.48亿', '市净率': '4.68', '每股净资产': '5.64', '流通股本': '1.41亿'}
{'股票名称': '诚益通', '股票代码': '300430', '价格': '8.65', '升跌': '+0.02', '涨跌幅': '+0.23%', '今开': '8.62', '成交量': '4.79万手', '最高': '8.69', '涨停': '9.49', '内盘': '2.90万手', '成交额': '4034.96万', '委比': '-56.90%', '流通市值': '13.38亿', '市盈率MRQ': '28.88', '每股收益': '0.22', '总股本': '2.72亿', '昨收': '8.63', '换手率': '3.10%', '最低': '8.15', '跌停': '7.77', '外盘': '2.05万手', '振幅': '6.26%', '量比': '5.20', '总市值': '23.53亿', '市净率': '1.49', '每股净资产': '5.82', '流通股本': '1.55亿'}
{'股票名称': '暴风集团', '股票代码': '300431', '价格': '9.93', '升跌': '-0.90', '涨跌幅': '-8.31%', '今开': '10.83', '成交量': '13.58万手', '最高': '10.84', '涨停': '11.91', '内盘': '9.28万手', '成交额': '1.40亿', '委比': '51.50%', '流通市值': '24.81亿', '市盈率MRQ': '--', '每股收益': '-0.70', '总股本': '3.30亿', '昨收': '10.83', '换手率': '5.44%', '最低': '9.88', '跌停': '9.75', '外盘': '4.62万手', '振幅': '8.86%', '量比': '1.23', '总市值': '32.72亿', '市净率': '3.73', '每股净资产': '2.66', '流通股本': '2.50亿'}
{'股票名称': '唐德影视', '股票代码': '300426', '价格': '7.53', '升跌': '-0.61', '涨跌幅': '-7.49%', '今开': '8.20', '成交量': '7.89万手', '最高': '8.24', '涨停': '8.95', '内盘': '5.21万手', '成交额': '6165.66万', '委比': '4.98%', '流通市值': '15.56亿', '市盈率MRQ': '22.54', '每股收益': '0.25', '总股本': '4.00亿', '昨收': '8.14', '换手率': '3.82%', '最低': '7.51', '跌停': '7.33', '外盘': '2.94万手', '振幅': '8.97%', '量比': '0.88', '总市值': '30.12亿', '市净率': '2.34', '每股净资产': '3.22', '流通股本': '2.07亿'}
{'股票名称': '富临精工', '股票代码': '300432', '价格': '6.89', '升跌': '-0.35', '涨跌幅': '-4.83%', '今开': '7.21', '成交量': '4.58万手', '最高': '7.25', '涨停': '7.96', '内盘': '2.65万手', '成交额': '3175.04万', '委比': '74.50%', '流通市值': '26.46亿', '市盈率MRQ': '21.09', '每股收益': '0.25', '总股本': '4.97亿', '昨收': '7.24', '换手率': '1.19%', '最低': '6.71', '跌停': '6.52', '外盘': '1.94万手', '振幅': '7.46%', '量比': '0.71', '总市值': '34.26亿', '市净率': '0.92', '每股净资产': '7.50', '流通股本': '3.84亿'}
{'股票名称': '中泰股份', '股票代码': '300435', '价格': '10.02', '升跌': '-0.32', '涨跌幅': '-3.09%', '今开': '10.35', '成交量': '1.08万手', '最高': '10.36', '涨停': '11.37', '内盘': '7915手', '成交额': '1092.38万', '委比': '-54.64%', '流通市值': '10.30亿', '市盈率MRQ': '31.75', '每股收益': '0.24', '总股本': '2.50亿', '昨收': '10.34', '换手率': '1.05%', '最低': '9.83', '跌停': '9.31', '外盘': '2913手', '振幅': '5.13%', '量比': '0.38', '总市值': '25.00亿', '市净率': '3.11', '每股净资产': '3.22', '流通股本': '1.03亿'}
{'股票名称': '金石东方', '股票代码': '300434', '价格': '10.86', '升跌': '-0.48', '涨跌幅': '-4.23%', '今开': '11.39', '成交量': '3.08万手', '最高': '11.39', '涨停': '12.47', '内盘': '2.01万手', '成交额': '3399.74万', '委比': '27.21%', '流通市值': '1038.28亿', '市盈率MRQ': '129.47', '每股收益': '0.06', '总股本': '105.27亿', '昨收': '11.34', '换手率': '0.03%', '最低': '10.85', '跌停': '10.21', '外盘': '1.07万手', '振幅': '4.76%', '量比': '0.39', '总市值': '1143.18亿', '市净率': '6.43', '每股净资产': '1.69', '流通股本': '95.61亿'}
{'股票名称': '广生堂', '股票代码': '300436', '价格': '25.57', '升跌': '-0.92', '涨跌幅': '-3.47%', '今开': '26.55', '成交量': '8058手', '最高': '26.55', '涨停': '29.14', '内盘': '6162手', '成交额': '2089.19万', '委比': '-23.28%', '流通市值': '28.74亿', '市盈率MRQ': '448.85', '每股收益': '0.04', '总股本': '1.41亿', '昨收': '26.49', '换手率': '0.72%', '最低': '25.52', '跌停': '23.84', '外盘': '1896手', '振幅': '3.89%', '量比': '0.73', '总市值': '36.11亿', '市净率': '6.61', '每股净资产': '3.87', '流通股本': '1.12亿'}
